	Unnamed: 0.1	Unnamed: 0	Run_ID	Chl	TSM	a_440_cdom	T	S	theta	phi	Chl_comp_1	Chl_comp_2	Bp	Bm	a_440_p	a_440_m	b_440_p	b_440_m	400	412.5	442.5	490	510	560	620	665	673.75	681.25	708.75	753.75	761.25	764.38	767.5	778.75	865	885	900	940	1020
16924	1734	1734	62319	1.6	1.0	4.5	5	20	20	45	1	2	0.008	0.014	0.098	0.061	0.502	0.6829999999999999	8.6e-05	0.0001022	0.0001469	0.0002413	0.0002901999999999	0.0004805	0.0006458	0.0006505	0.0006374	0.0006429	0.0004599	0.0001409	0.0001383	0.0001365	0.0001351999999999	0.0001453999999999	6.53e-05	4.56e-05	4.53e-05	1.18e-05	8.1e-06
16932	1742	1742	62330	2.6	1.3	6.8	30	5	60	0	1	5	0.0069999999999999	0.012	0.107	0.08	0.6779999999999999	1.0659999999999998	7.020000000000001e-05	8.05e-05	0.0001197	0.0001959	0.0002389	0.0003932	0.0005967	0.0007208	0.0007327999999999	0.000768	0.0005493	0.0001674	0.0001709	0.0001694	0.0001729	0.0001919	7.68e-05	6.78e-05	5.53e-05	1.35e-05	1.1e-05
16945	1755	1755	62356	0.05	0.04	3.9	0	5	30	45	1	2	0.02	0.001	0.0069999999999999	0.003	0.059	0.022	2.82e-05	3.2299999999999986e-05	3.88e-05	5.84e-05	6.42e-05	9.35e-05	0.0001017	9.61e-05	9.19e-05	8.88e-05	5.920000000000001e-05	1.4e-05	1.47e-05	1.49e-05	1.39e-05	1.52e-05	3.9e-06	5.9e-06	3.9e-06	1.7e-06	9.000000000000002e-07
16952	1762	1762	62368	5.3	0.4	1.2	10	20	60	15	1	2	0.006	0.008	0.177	0.025	1.055	0.328	0.0002199	0.0002495	0.0003384	0.0005447999999999	0.0006417	0.0009574	0.0007157	0.0004705	0.0004281	0.0004214	0.0003003999999999	8.840000000000001e-05	8.43e-05	8.25e-05	8.78e-05	9.21e-05	4.11e-05	3.39e-05	2.64e-05	6.6e-06	4.3e-06
16954	1764	1764	62372	2.1	1.2	13.0	15	0	70	30	1	5	0.0069999999999999	0.024	0.095	0.074	0.594	0.4920000000000001	3.2e-05	3.98e-05	5.86e-05	0.000104	0.0001311	0.0002336	0.0004314	0.0006087	0.0006314	0.0006715	0.0005145	0.0001631999999999	0.0001626	0.0001618	0.000162	0.0001768	7.159999999999999e-05	6.440000000000001e-05	5.379999999999999e-05	1.2e-05	1.14e-05
16955	1765	1765	62373	0.78	0.2	14.0	0	5	80	15	1	2	0.01	0.003	0.061	0.012	0.322	0.1639999999999999	1.19e-05	1.19e-05	1.63e-05	2.64e-05	3.4899999999999995e-05	5.78e-05	0.0001027	0.000147	0.0001537	0.0001594	0.000123	3.71e-05	3.89e-05	3.64e-05	3.2899999999999987e-05	3.72e-05	1.7100000000000002e-05	1.36e-05	8.3e-06	5.400000000000002e-06	2.4e-06
16960	1770	1770	62379	1.8	0.02	9.7	10	30	50	15	1	3	0.008	0.001	0.126	0.001	0.54	0.011	2.03e-05	2.48e-05	3.11e-05	4.46e-05	5.16e-05	7.829999999999999e-05	0.0001182	0.0001595999999999	0.0001608	0.0001719	0.000139	4.38e-05	4.31e-05	4.02e-05	4.07e-05	4.38e-05	1.75e-05	1.06e-05	9.8e-06	2.7000000000000004e-06	2.4e-06
16961	1771	1771	62385	1.6	0.8	9.3	10	0	10	30	1	5	0.008	0.008	0.083	0.049	0.502	0.875	3.7e-05	4.09e-05	5.96e-05	9.09e-05	0.0001105	0.0001774	0.0002915	0.0003963	0.000412	0.0004383	0.0003398	0.00011	0.0001072	0.000106	0.0001076	0.0001165	4.79e-05	3.61e-05	3.620000000000001e-05	8e-06	6.8e-06
16966	1776	1776	62390	55.0	1.6	4.9	0	5	30	60	1	4	0.003	0.018	4.315	0.098	4.498	0.875	0.0001105	0.0001151	0.0001379	0.0002237	0.0002685	0.0005044	0.0005257	0.0003148	0.0002455	0.0002744	0.0009426	0.0002918	0.0002813	0.0002791	0.0002808	0.0002987	0.000123	0.0001035	9.1e-05	2.08e-05	1.84e-05
16967	1777	1777	62391	85.0	4.0	4.9	5	35	30	45	1	2	0.003	0.02	6.341	0.246	5.892	2.186	0.0001953	0.0002043	0.0002247	0.0003539	0.0004171	0.0007138	0.0009444	0.0004562	0.0003514	0.0003971	0.0019877	0.0006104	0.0006008999999999	0.0005965	0.0006048999999999	0.0006407	0.0002723	0.0002233	0.0001979	4.77e-05	4.02e-05
16969	1779	1779	62393	2.1	0.5	8.2	5	0	30	15	1	3	0.0069999999999999	0.02	0.111	0.031	0.594	0.205	3.5e-05	3.88e-05	5.39e-05	8.49e-05	0.0001027	0.0001631999999999	0.000253	0.0003147	0.0003256999999999	0.0003423	0.0002688	8.26e-05	8.2e-05	8.27e-05	8.26e-05	8.859999999999999e-05	3.54e-05	3.15e-05	2.87e-05	6.5e-06	4.9000000000000005e-06
16971	1781	1781	62395	0.53	0.08	9.5	5	35	60	60	1	3	0.01	0.001	0.013	0.005	0.253	0.066	1.7800000000000002e-05	2e-05	2.52e-05	3.3100000000000005e-05	4.01e-05	5.81e-05	8.77e-05	0.000115	0.0001209	0.0001294	9.31e-05	2.8000000000000006e-05	2.63e-05	2.85e-05	3.03e-05	3.2299999999999986e-05	8.2e-06	1.06e-05	6.1e-06	0.0	1.7e-06
16976	1786	1786	62401	2.5	1.4	5.2	30	20	30	0	1	3	0.0069999999999999	0.018	0.112	0.086	0.662	0.765	9.81e-05	0.0001145	0.0001646	0.000273	0.0003357	0.0005561	0.0007731	0.0008285	0.0008249	0.0008505	0.0005971	0.0001793	0.0001809	0.0001819	0.0001876	0.0002069	8.18e-05	6.9e-05	6.21e-05	1.41e-05	1.34e-05
16977	1787	1787	62403	2.7	0.06	4.9	15	5	80	45	1	3	0.0069999999999999	0.001	0.109	0.004	0.6940000000000001	0.057	3.510000000000001e-05	4.14e-05	6.03e-05	9.58e-05	0.0001087	0.000172	0.0002282	0.0002287	0.0002237	0.0002287	0.0001599	4.6e-05	4.72e-05	4.86e-05	5.06e-05	4.83e-05	1.86e-05	1.7899999999999998e-05	1.13e-05	2.6e-06	3.4e-06
16979	1789	1789	62406	2.0	0.4	2.8	25	25	50	0	1	5	0.008	0.008	0.03	0.025	0.5760000000000001	0.328	8.9e-05	9.96e-05	0.0001431	0.0002316	0.0002785	0.0004377	0.0004661	0.0004143	0.0004032	0.0003963	0.0002411	6.97e-05	7.09e-05	6.759999999999999e-05	7.120000000000001e-05	8.109999999999999e-05	3.2899999999999987e-05	2.75e-05	1.99e-05	4.8e-06	4.2e-06
16983	1793	1793	62412	4.7	0.4	6.1	0	15	40	60	1	5	0.006	0.012	0.194	0.025	0.979	0.219	4.45e-05	5.1e-05	7.140000000000001e-05	0.0001175	0.0001386999999999	0.0002207	0.0003191999999999	0.0003446	0.0003353	0.0003494	0.0002791	8.48e-05	8.39e-05	8.190000000000001e-05	8.44e-05	8.66e-05	3.59e-05	2.8300000000000007e-05	3.03e-05	6.6e-06	4.9000000000000005e-06
16985	1795	1795	62414	4.0	0.02	5.6	5	25	40	45	1	3	0.006	0.001	0.144	0.001	0.8859999999999999	0.011	3.73e-05	4.370000000000001e-05	5.69e-05	8.499999999999999e-05	0.0001064	0.0001665999999999	0.0002239	0.0002334	0.0002261	0.0002327	0.0001736	5.17e-05	4.9700000000000015e-05	5.14e-05	5.42e-05	5.3e-05	1.65e-05	1.89e-05	1.88e-05	2.9e-06	4.1e-06
16990	1800	1800	62419	1.6	0.7	4.1	20	0	30	30	1	5	0.008	0.009	0.121	0.043	0.502	0.669	7.32e-05	8.35e-05	0.0001215	0.0001998	0.000239	0.0003838	0.0004986	0.0004843	0.0004723	0.0004771	0.0003288	9.73e-05	9.92e-05	9.97e-05	0.0001001	0.0001081	4.22e-05	3.41e-05	3.21e-05	5.2e-06	6.1e-06
16996	1806	1806	62426	1.0	0.2	1.8	10	20	30	60	1	2	0.009	0.002	0.057	0.012	0.375	0.191	9.33e-05	0.0001079	0.000144	0.0002207	0.0002609	0.0003793	0.0003204	0.000237	0.0002222	0.0002151	0.0001359	3.66e-05	4.09e-05	3.77e-05	4.28e-05	4.01e-05	1.85e-05	1.24e-05	1.21e-05	3.1e-06	2e-06
17000	1810	1810	62430	9.9	0.2	1.1	0	25	10	0	1	4	0.005	0.003	0.274	0.012	1.554	0.1639999999999999	0.0002274	0.0002496	0.0003247	0.0005165	0.0006071	0.0009318	0.0006334	0.0004002	0.0003585	0.0003556	0.0002749	8e-05	7.7e-05	7.64e-05	7.63e-05	7.87e-05	3.44e-05	2.52e-05	2.47e-05	4.7e-06	4.7e-06
17006	1816	1816	62437	3.4	0.6	6.5	5	30	10	60	1	5	0.0069999999999999	0.01	0.146	0.037	0.8009999999999999	0.4920000000000001	5.17e-05	6.03e-05	8.23e-05	0.0001319	0.0001564	0.0002568	0.0003798	0.0004298	0.0004286	0.0004461	0.000341	0.0001027	0.0001044	0.0001017	0.000101	0.0001069	4.46e-05	4.05e-05	3.24e-05	8.900000000000001e-06	5.6e-06
17008	1818	1818	62439	0.4	1.4	9.5	0	5	30	60	1	2	0.012	0.014	0.067	0.086	0.212	0.957	4.9700000000000015e-05	5.64e-05	8.14e-05	0.0001291	0.0001585999999999	0.0002538	0.0004186	0.0005791	0.000608	0.0006429	0.0005104	0.000167	0.000159	0.0001584	0.0001593	0.0001696999999999	7.15e-05	6.18e-05	4.9e-05	1.29e-05	9.6e-06
17021	1831	1831	62457	4.1	1.5	3.9	25	10	30	30	1	3	0.006	0.012	0.354	0.092	0.899	1.23	0.0001311	0.0001520999999999	0.0002167	0.0003611	0.0004396	0.0007497999999999	0.0009191	0.0007894999999999	0.0007339	0.0007631	0.00065	0.0001946	0.0001949	0.0001976	0.0002008	0.0002182	8.83e-05	7.69e-05	6.57e-05	1.6899999999999994e-05	1.47e-05
17022	1832	1832	62458	2.6	0.7	6.4	25	15	10	15	1	4	0.0069999999999999	0.01	0.107	0.043	0.6779999999999999	0.574	5.06e-05	5.88e-05	7.97e-05	0.0001299	0.0001582	0.0002606	0.0003815	0.000447	0.0004459	0.0004664	0.0003318	0.0001001	9.98e-05	9.86e-05	0.0001004	0.0001112	4.35e-05	3.72e-05	3.09e-05	8.1e-06	7.400000000000001e-06
17026	1836	1836	62463	7.9	1.0	19.0	20	30	10	30	1	3	0.005	0.012	0.5579999999999999	0.061	1.351	0.82	2.44e-05	2.7e-05	3.97e-05	7.170000000000001e-05	8.98e-05	0.0001604	0.0003002	0.0003992	0.0003929	0.0004383999999999	0.0004896	0.0001554	0.0001541999999999	0.0001558	0.0001556	0.00017	7.159999999999999e-05	6.28e-05	5.33e-05	1.21e-05	1.03e-05
17027	1837	1837	62464	62.0	4.8	11.0	5	35	10	15	1	3	0.003	0.02	1.17	0.295	4.845	2.623	0.0001353	0.0001569	0.0002345	0.0004116	0.0005252999999999	0.0009715	0.0015642	0.001439	0.0012782	0.0014033	0.0021346	0.0006703	0.0006546	0.0006516	0.0006608	0.0007013999999999	0.0003009	0.0002488	0.0002211	5.400000000000001e-05	4.429999999999999e-05
17029	1839	1839	62466	3.6	1.4	14.0	20	20	20	30	1	5	0.006	0.026	0.119	0.086	0.83	0.574	3.83e-05	4.51e-05	6.620000000000001e-05	0.000117	0.0001523	0.000272	0.0005033	0.0007194	0.0007507999999999	0.0008062999999999	0.0006331	0.0001956	0.0001988	0.0001981	0.0002022	0.0002186	9.38e-05	7.509999999999998e-05	6.890000000000001e-05	1.4800000000000002e-05	1.49e-05
17032	1842	1842	62470	0.96	0.4	5.1	25	30	70	60	1	5	0.009	0.008	0.104	0.025	0.366	0.328	4.56e-05	5.27e-05	6.95e-05	0.00011	0.0001268	0.0001997	0.0002707	0.0002884	0.0002795	0.0002869	0.0001996	5.78e-05	5.76e-05	5.97e-05	5.93e-05	6.459999999999997e-05	2.75e-05	2e-05	1.74e-05	4.4e-06	3.8e-06
17046	1856	1856	62487	1.3	0.2	1.3	20	35	60	15	1	3	0.008	0.002	0.05	0.012	0.441	0.191	0.0001364	0.0001551999999999	0.0002079	0.0003185	0.0003687	0.0005267	0.0003616	0.0002533	0.0002394	0.0002323	0.0001395	3.81e-05	3.950000000000001e-05	3.81e-05	3.78e-05	4.42e-05	1.57e-05	1.41e-05	1.25e-05	2.5e-06	2.5e-06
17055	1865	1865	62500	0.5	0.7	4.4	25	0	20	60	1	4	0.01	0.012	0.044	0.043	0.244	0.478	6.01e-05	7.06e-05	9.74e-05	0.0001607	0.0001926	0.0003143	0.0004099	0.0004249	0.0004219	0.0004262	0.0002742	8.35e-05	8.36e-05	8.43e-05	8.3e-05	9.17e-05	3.510000000000001e-05	3.1e-05	2.78e-05	6.8e-06	5.2e-06
17056	1866	1866	62502	2.9	1.0	5.0	15	10	20	30	1	3	0.0069999999999999	0.012	0.099	0.061	0.726	0.82	8.18e-05	9.71e-05	0.0001379	0.0002338	0.000284	0.0004678999999999	0.0006426	0.0006791	0.0006716	0.0006843999999999	0.000483	0.000149	0.0001436	0.0001476	0.0001457	0.000159	6.809999999999999e-05	5.629999999999999e-05	4.67e-05	1.25e-05	1e-05
17059	1869	1869	62505	175.0	1.4	8.2	15	5	50	45	1	3	0.002	0.026	4.447	0.086	9.22	0.574	8.57e-05	9.41e-05	0.0001139	0.0001799	0.0002158	0.0003987	0.0004891	0.0002999	0.0002393	0.0002715	0.000992	0.0003136	0.0003118	0.0003127	0.0003145	0.0003412	0.0001421	0.000118	0.000105	2.42e-05	2.17e-05
17062	1872	1872	62512	39.0	1.9	9.4	20	20	30	60	1	2	0.003	0.016	0.356	0.117	3.635	1.298	8.640000000000001e-05	9.93e-05	0.0001414	0.0002337	0.0002826	0.0004677	0.0007629	0.0009372	0.0009303	0.0010136	0.0009572	0.0002989	0.0002973	0.0003005	0.0003034	0.0003307	0.000138	0.0001158	0.0001047	2.35e-05	2.18e-05
17064	1874	1874	62515	130.0	3.1	7.4	20	10	30	0	1	5	0.002	0.012	14.902	0.191	7.667999999999998	2.541	8.070000000000001e-05	8.109999999999999e-05	8.58e-05	0.0001299	0.0001506	0.0002342	0.0003553	0.0001658	0.0001252	0.0001458	0.0013675	0.0004321	0.0004294	0.000432	0.0004411	0.0004775	0.000199	0.0001689	0.0001441999999999	3.33e-05	3.01e-05
17070	1880	1880	62528	1.0	1.5	3.1	5	5	60	45	1	5	0.009	0.012	0.068	0.092	0.375	1.23	0.0001539	0.0001816	0.0002583	0.0004467	0.0005449	0.0008939	0.0010698	0.000962	0.0009313	0.0009277	0.0006178	0.0001891	0.0001842	0.0001834	0.0001847	0.0001949	8.13e-05	6.9e-05	6.11e-05	1.58e-05	1.04e-05
17077	1887	1887	62535	0.96	0.6	2.8	15	10	50	15	1	5	0.009	0.012	0.104	0.037	0.366	0.41	9.37e-05	0.0001054	0.0001501	0.0002498	0.0002979	0.0004694	0.0005221	0.0004461	0.0004256	0.0004228	0.0002799	8.340000000000001e-05	8.379999999999999e-05	8.31e-05	8.51e-05	9.02e-05	3.4899999999999995e-05	3.18e-05	2.72e-05	5.6e-06	5.6e-06
17079	1889	1889	62537	3.5	1.0	9.2	5	35	30	15	1	3	0.006	0.035	0.094	0.061	0.815	0.273	5.1e-05	5.6100000000000015e-05	7.709999999999999e-05	0.0001293	0.0001545	0.0002405	0.0003967	0.0005332	0.0005547999999999	0.0005891	0.000473	0.0001501999999999	0.0001452	0.0001444	0.0001459	0.0001569	6.68e-05	5.45e-05	5.2e-05	1.02e-05	9.2e-06
17088	1898	1898	62549	4.8	1.3	1.1	0	15	30	30	1	4	0.006	0.014	0.157	0.08	0.992	0.888	0.0004038	0.000466	0.0006526	0.001109	0.0013339	0.0020779	0.0014929	0.0010067	0.0009207	0.0009031	0.0006371	0.0001899	0.0001865	0.0001845	0.00018	0.0001957	8.209999999999999e-05	6.74e-05	6.03e-05	1.77e-05	1.19e-05
17090	1900	1900	62552	185.0	0.7	1.3	25	0	50	30	1	5	0.002	0.022	21.505	0.043	9.543	0.287	6.3e-05	5.56e-05	4.77e-05	6.7e-05	7.94e-05	0.0001128	0.0001641999999999	6.440000000000001e-05	4.78e-05	5.37e-05	0.0007596	0.0002271	0.0002288	0.0002289	0.0002354	0.0002574	0.0001041	8.71e-05	7.329999999999999e-05	1.57e-05	1.62e-05
17096	1906	1906	62560	0.38	0.02	8.9	15	35	60	30	1	4	0.012	0.001	0.029	0.001	0.206	0.008	1.89e-05	2.05e-05	2.730000000000001e-05	3.47e-05	4.14e-05	6.2e-05	9.11e-05	0.0001139	0.0001229	0.0001277	9.08e-05	2.4100000000000006e-05	2.8300000000000007e-05	2.87e-05	2.53e-05	2.89e-05	1.16e-05	1.01e-05	8e-06	1.7e-06	1.3e-06
17097	1907	1907	62561	0.05	0.3	12.0	15	5	50	45	1	3	0.02	0.02	0.0069999999999999	0.018	0.059	0.0819999999999999	1.19e-05	1.36e-05	1.63e-05	2.63e-05	3.59e-05	5.97e-05	0.0001025	0.0001383	0.0001425	0.0001494	0.0001024	3.2299999999999986e-05	3.03e-05	2.93e-05	3.37e-05	3.43e-05	1.49e-05	1.09e-05	9.8e-06	9.000000000000002e-07	2.2e-06
17099	1909	1909	62563	0.08	0.5	7.7	30	0	60	45	1	2	0.018	0.02	0.009	0.031	0.078	0.205	2.79e-05	3.09e-05	4.38e-05	6.879999999999999e-05	7.929999999999999e-05	0.0001288	0.0001928	0.0002544	0.0002685	0.000276	0.0001856	5.99e-05	5.9e-05	5.85e-05	5.6600000000000014e-05	6.54e-05	2.67e-05	2.2e-05	1.88e-05	2e-06	4.2e-06
17112	1922	1922	62581	0.24	1.5	13.0	10	15	30	30	1	4	0.012	0.014	0.023	0.092	0.155	1.025	3.2299999999999986e-05	4.13e-05	5.97e-05	0.0001065	0.0001349	0.0002413	0.0004365	0.0006392	0.0006749	0.0007151	0.000526	0.000168	0.0001618	0.0001636999999999	0.0001643	0.0001739	7.69e-05	6.27e-05	5.539999999999999e-05	1.35e-05	1.13e-05
17114	1924	1924	62585	4.9	1.0	4.0	10	15	40	30	1	2	0.006	0.024	0.16	0.061	1.004	0.41	0.0001107	0.0001286	0.0001846	0.0003042	0.0003738	0.0006132999999999	0.0007926	0.0007428999999999	0.0007144	0.0007212	0.0005354	0.0001608	0.0001597	0.0001595999999999	0.0001594	0.00017	7.09e-05	5.7200000000000015e-05	5.03e-05	1.33e-05	1.04e-05
17122	1932	1932	62596	175.0	1.1	4.1	5	35	60	30	1	3	0.002	0.012	4.447	0.068	9.22	0.902	0.000124	0.0001291	0.0001450999999999	0.0002213	0.000274	0.0005306	0.0005335	0.0002663	0.0002109	0.0002377	0.0009114	0.0002746	0.0002679	0.0002678	0.0002698	0.0002855	0.0001206	9.93e-05	8.71e-05	2.28e-05	1.64e-05
17129	1939	1939	62603	0.52	1.0	3.5	15	25	20	15	1	4	0.01	0.018	0.03	0.061	0.25	0.546	0.0001062	0.0001219	0.0001774	0.0002999	0.0003577	0.000587	0.0007092	0.0006837999999999	0.0006734	0.0006695	0.0004269	0.0001264999999999	0.0001296999999999	0.0001239	0.0001305	0.0001367	5.84e-05	4.74e-05	4.42e-05	9.6e-06	8.7e-06
17130	1940	1940	62604	19.0	1.2	18.0	0	35	30	30	1	5	0.004	0.024	0.901	0.074	2.327	0.4920000000000001	3.1e-05	3.44e-05	5.17e-05	9.33e-05	0.0001144	0.0002028	0.000386	0.0004765	0.0004434	0.0004967	0.0006498999999999	0.0002112	0.0002025	0.0002016	0.0002031	0.0002135	9.41e-05	7.759999999999999e-05	6.69e-05	1.74e-05	1.51e-05
17142	1952	1952	62621	2.5	0.1	14.0	0	0	40	30	1	3	0.0069999999999999	0.001	0.102	0.006	0.662	0.027	1.23e-05	1.4300000000000004e-05	2.02e-05	3.14e-05	3.96e-05	6.55e-05	0.0001184	0.0001713	0.0001719	0.0001848	0.0001488	4.74e-05	4.52e-05	4.35e-05	4.7e-05	4.66e-05	2.060000000000001e-05	1.41e-05	1.47e-05	2.6e-06	3.2e-06
17143	1953	1953	62622	5.3	2.9	9.0	0	10	60	0	1	4	0.006	0.012	0.123	0.178	1.055	2.377	0.0001014	0.0001135	0.0001661	0.0002774	0.0003368	0.0005565	0.0009118	0.0012198	0.0012602	0.0013377	0.0010907999999999	0.0003521	0.0003429	0.0003421	0.0003424	0.0003581	0.0001514	0.0001269	0.0001112	2.81e-05	2.21e-05
17146	1956	1956	62626	0.05	1.1	5.2	20	30	30	30	1	4	0.02	0.012	0.006	0.068	0.059	0.902	7.159999999999999e-05	8e-05	0.0001161	0.0001947	0.0002334	0.0003811	0.0005363	0.0006044	0.0006205	0.0006244	0.0004029	0.0001221	0.0001212	0.000122	0.0001239	0.0001356	5.36e-05	4.820000000000001e-05	3.99e-05	9.5e-06	8.400000000000001e-06
17148	1958	1958	62628	1.6	0.7	3.1	30	0	30	15	1	5	0.008	0.01	0.053	0.043	0.502	0.574	9.25e-05	0.0001114	0.0001537	0.0002599	0.0003155	0.0005063	0.0005803999999999	0.0005269	0.0005187999999999	0.0005176	0.0003168999999999	9.3e-05	9.52e-05	9.61e-05	9.77e-05	0.0001077	4.16e-05	3.3799999999999995e-05	3.1e-05	7.8e-06	5.700000000000001e-06
17149	1959	1959	62630	0.39	1.2	6.9	5	20	70	60	1	3	0.012	0.009	0.022	0.074	0.209	1.3119999999999998	6.23e-05	6.979999999999999e-05	0.0001004	0.0001648	0.0001991	0.0003249	0.0005022	0.0006181	0.0006443999999999	0.0006647	0.0004711	0.0001458	0.0001419999999999	0.0001448	0.0001395	0.0001518	6.37e-05	5.28e-05	4.75e-05	1.0800000000000003e-05	8.7e-06
17171	1981	1981	62653	2.5	0.08	6.8	25	35	60	15	1	3	0.0069999999999999	0.001	0.417	0.005	0.662	0.022	2.94e-05	3.2299999999999986e-05	4.08e-05	6.69e-05	7.56e-05	0.0001206	0.0001654	0.000161	0.0001543	0.000162	0.0001505	4.36e-05	4.23e-05	4.26e-05	4.31e-05	4.94e-05	2.1600000000000007e-05	1.7100000000000002e-05	1.55e-05	1.7e-06	2.4e-06
17172	1982	1982	62654	1.2	0.7	8.5	25	10	50	30	1	5	0.009	0.012	0.055	0.043	0.42	0.478	4.02e-05	3.64e-05	5.64e-05	9.07e-05	0.00011	0.0001751	0.0002806	0.0003745	0.0003927	0.000413	0.0002964	9.07e-05	9.32e-05	9.07e-05	9.42e-05	0.0001028	4.46e-05	3.84e-05	2.9600000000000005e-05	6.4e-06	6e-06
17174	1984	1984	62656	2.3	0.08	6.8	15	5	30	60	1	3	0.0069999999999999	0.001	0.122	0.005	0.628	0.044	2.98e-05	3.14e-05	4.19e-05	6.02e-05	7.45e-05	0.0001174	0.000165	0.0001855	0.0001862	0.0001934	0.0001431999999999	4.11e-05	3.99e-05	4.2700000000000015e-05	3.96e-05	4.29e-05	1.83e-05	1.6100000000000002e-05	1.31e-05	4.4e-06	2.4e-06
17175	1985	1985	62658	6.6	1.4	7.2	0	15	30	15	1	2	0.005	0.012	0.214	0.086	1.208	1.148	7.31e-05	8.65e-05	0.0001237	0.0002033	0.0002478	0.0004055	0.0006305	0.0007294	0.0007178	0.0007541	0.0006349999999999	0.0002014	0.0001934	0.0001933	0.0001927	0.0002028	8.640000000000001e-05	7.35e-05	6.48e-05	1.63e-05	1.24e-05
17187	1997	1997	62673	3.2	0.2	16.0	15	10	80	30	1	5	0.0069999999999999	0.003	0.226	0.012	0.7709999999999999	0.1639999999999999	1.2e-05	1.34e-05	2.04e-05	3.44e-05	4.54e-05	7.32e-05	0.0001317	0.0001877	0.0001935	0.0002081	0.000179	5.6600000000000014e-05	5.5500000000000014e-05	5.42e-05	5.64e-05	5.86e-05	2.52e-05	2.1e-05	1.92e-05	5.5e-06	3.500000000000001e-06
17210	2020	2020	62701	0.2	0.06	19.0	20	25	20	45	1	2	0.014	0.001	0.004	0.004	0.138	0.049	7.4999999999999985e-06	7.699999999999999e-06	1.07e-05	1.46e-05	1.49e-05	2.98e-05	5.28e-05	8.170000000000001e-05	9.07e-05	9.98e-05	7.35e-05	1.92e-05	2.02e-05	2.23e-05	2.13e-05	2.18e-05	1.16e-05	5.2e-06	7.1e-06	9.000000000000002e-07	1e-06
17211	2021	2021	62702	0.16	1.2	9.2	0	20	80	60	1	3	0.014	0.024	0.036	0.074	0.12	0.4920000000000001	4.52e-05	5.03e-05	7.6e-05	0.0001183	0.0001437	0.0002353	0.0003843	0.0005272	0.0005566	0.0005895	0.0004526	0.0001472	0.0001406	0.0001388	0.0001412	0.0001506	6.69e-05	5.27e-05	4.56e-05	9.7e-06	9.9e-06
17220	2030	2030	62715	0.05	1.1	5.6	10	10	60	15	1	3	0.02	0.012	0.005	0.068	0.059	0.902	6.59e-05	7.390000000000001e-05	0.0001063	0.0001758	0.0002165	0.0003515	0.0005121	0.0005909	0.0006036	0.0006126	0.0004069	0.0001243	0.0001225	0.0001216	0.0001213	0.0001327	6.02e-05	4.69e-05	4.03e-05	9.3e-06	7.6e-06
17223	2033	2033	62718	3.5	0.1	9.1	15	30	40	0	1	3	0.006	0.001	0.13	0.006	0.815	0.096	2.2e-05	2.51e-05	3.2200000000000003e-05	5.350000000000001e-05	6.23e-05	9.34e-05	0.0001392	0.00018	0.0001851	0.0001988	0.0001544	4.71e-05	4.64e-05	4.51e-05	4.31e-05	5.11e-05	1.7199999999999998e-05	1.52e-05	1.03e-05	1.9e-06	2.1e-06
17228	2038	2038	62724	2.1	1.0	7.9	20	35	50	45	1	2	0.0069999999999999	0.018	0.111	0.061	0.594	0.546	5.53e-05	6.07e-05	8.94e-05	0.0001406	0.0001702	0.0002763	0.000432	0.0005447	0.0005587999999999	0.0005892	0.0004482	0.0001363	0.0001382	0.0001418	0.0001416999999999	0.0001508	6.31e-05	5.33e-05	4.6e-05	1.22e-05	9.9e-06
17234	2044	2044	62733	0.28	1.4	9.8	0	20	30	30	1	3	0.012	0.014	0.017	0.086	0.17	0.957	4.81e-05	5.3e-05	7.57e-05	0.0001238	0.0001496999999999	0.0002422	0.0003996	0.0005694	0.0006067	0.0006456	0.0004969	0.00016	0.0001561999999999	0.0001530999999999	0.000155	0.0001635	6.97e-05	5.85e-05	5e-05	1.24e-05	1.01e-05
17237	2047	2047	62737	2.5	0.02	1.1	30	25	60	30	1	2	0.0069999999999999	0.001	0.146	0.001	0.662	0.008	0.000166	0.0001853	0.0002422	0.000378	0.0004317	0.0006143	0.0004039	0.000269	0.0002461	0.0002434	0.0001581	4.320000000000001e-05	4.620000000000001e-05	4.36e-05	4.33e-05	5.08e-05	1.92e-05	1.4e-05	1.34e-05	1.7e-06	2.1e-06
17250	2060	2060	62756	1.4	0.08	9.1	25	25	20	45	1	2	0.008	0.001	0.075	0.005	0.462	0.066	1.83e-05	2.23e-05	2.7e-05	4.22e-05	5.09e-05	7.240000000000001e-05	0.0001128	0.0001475	0.000154	0.0001644	0.0001202	3.61e-05	3.3799999999999995e-05	3.82e-05	3.41e-05	4.16e-05	1.56e-05	1.2e-05	1.01e-05	3.1e-06	2.1e-06
17256	2066	2066	62763	1.1	0.08	20.0	25	15	30	30	1	5	0.009	0.001	0.06	0.005	0.398	0.033	8.900000000000001e-06	8.599999999999999e-06	1.17e-05	2.1600000000000007e-05	2.35e-05	4.18e-05	7.730000000000001e-05	0.0001237	0.0001313	0.0001465	0.0001099	3.4899999999999995e-05	3.3100000000000005e-05	3.48e-05	3.43e-05	3.87e-05	1.6e-05	1.33e-05	1.1e-05	2.9e-06	1.6e-06
